LAKE_NAME,DATE,B2_mean,B3_mean,B4_mean,B5_mean,B6_mean,B7_mean,B8_mean,B8A_mean,B11_mean,B12_mean,B2_stdDev,B3_stdDev,B4_stdDev,B5_stdDev,B6_stdDev,B7_stdDev,B8_stdDev,B8A_stdDev,B11_stdDev,B12_stdDev,B2_count,NDCI_mean,NDTI_mean,NDWI_mean,TSS_PROXY_mean,DO_PROXY_mean,TDS_PROXY_mean,LST_celsius,AIR_TEMP_celsius,RAINFALL_mm_14d,NDVI_CATCHMENT,STN_CODE,USEBASEDCLASS,DO,PH,CONDUCTIVITY,BOD,NITRATE_N,FECAL_COLI,TOTAL_COLI,CARBONATE,BICARBONATE,PHENOLPHTHALEINALKALINITY,TOTALALKALINITY,CHLORIDES,COD,TOTALKJELDAHLNITROGEN,AMMONICALN,TOTALHARDNESS,CAASCACO3,MGASCACO3,SULPHATE,SODIUM,TOTALDISSOLVEDSOLIDS,TOTALSUSPENDEDSOLIDS,PHOSPHATE,BORON,POTASSIUM,FLUORIDE,SODIUMPERCENTAGE,SAR,ORTHOPHOSPHATE,YEAR
Chinnappanahalli,12/23,0.0203499998897314,0.0293500001231829,0.0187666667625308,0.0387999999026457,0.0259500000004967,0.0293666667615373,0.0227833334356546,0.0208499999716877,0.0156666670615474,0.0129666666810711,0.0007112197329039,0.000502493452584,0.0005734884776178,0.0009899499444322,0.0023400501138884,0.0009086013048514,0.0008153047762876,0.0019414342537567,0.0012391755152274,0.0009620580929042,6.0,0.347874825199445,-0.2200516288479169,0.1261660518745581,0.0225083334371447,1.8738227900614512,0.0156666670615474,27.05000000000001,,57.617610663874075,2.6924875748658773e-05,4520.0,"D (Propagation of wild life,fisheries)",4.6,7.5,972.0,6.0,2.1,2300.0,24000.0,3.0,272.0,5.0,272.0,252.0,70.0,1.5,0.52,288.0,152.0,136.0,9.0,91.0,662.0,10.0,0.2,0.5,12.0,0.24,39.0,2.3,0.9,2023.0
Kundalahalli,12/23,0.0365777779074888,0.055314285769349,0.0325738096994067,0.0587119048845673,0.0401730159415848,0.0432984126465661,0.0361714286966219,0.0313309523912649,0.0202896826575318,0.0142293650959987,0.0048906275247031,0.0057089975920787,0.0044844914112602,0.0044621976511127,0.0064149306669394,0.0065935391609811,0.0045077156339249,0.0071171878075939,0.0062819069773073,0.0038061785049081,126.0,0.2890345101791715,-0.2606453294791872,0.2097550133864084,0.0378019840471328,2.9117605912758786,0.0202896826575318,27.05000000000001,,57.617610663874075,2.5898079584998783e-05,4516.0,"D (Propagation of wild life,fisheries)",5.6,8.2,537.0,6.0,2.0,470.0,16000.0,3.0,116.0,5.0,116.0,44.0,52.0,1.5,0.68,112.0,60.0,52.0,21.0,44.0,364.0,10.0,0.2,0.5,3.0,0.2,44.0,1.8,0.05,2023.0
Varthur,12/23,0.0231173914330809,0.0277086955940593,0.0175608696173066,0.025147826127384,0.0209173912830326,0.0246630435323585,0.0212695651647189,0.0205217392953193,0.0124869564872073,0.0082869564648717,0.0016661990962279,0.001535921421452,0.0014028664046091,0.0020191193645213,0.0019398906214573,0.0019908877491227,0.0014816076051564,0.001957473075483,0.0018357096404179,0.0014986383502449,46.0,0.1773853072005769,-0.2247534507642621,0.13180405565578,0.020097826000141,2.235303595986173,0.0124869564872073,26.21424882629111,21.214787419637048,57.617610663874075,4.499930546728599e-05,3608.0,"E (Irrigation, industrial cooling and controlled waste)",1.2,6.8,1248.0,21.0,4.8,40000.0,350000.0,3.0,284.0,5.0,284.0,208.0,164.0,8.3,6.4,336.0,172.0,164.0,51.0,112.0,860.0,10.0,1.07,0.5,25.0,0.42,41.0,2.7,2.67,2023.0
Devarakere,03/24,0.0504655529503166,0.0970143485418546,0.0551457281702841,0.1168711942835809,0.0761533955240628,0.0811074478357932,0.067292278042922,0.0566966044272807,0.0371388825960253,0.0292141841967291,0.0091092051521391,0.0096512704109344,0.0072222885763494,0.0127246739486998,0.0144781330535915,0.0135424563123371,0.0115346002706077,0.0120061658326795,0.0106910327790638,0.0072034358080754,18.0,0.3397352242391446,-0.2893954761089657,0.1912027420833103,0.0665483031164842,2.7715336657483345,0.0371388825960253,35.76000000000005,,0.0,2.6803640131122816e-05,3634.0,"D (Propagation of wild life,fisheries)",4.4,7.9,292.0,11.0,1.0,2100.0,9400.0,3.0,100.0,5.0,100.0,32.0,104.0,1.5,0.9,68.0,40.0,28.0,6.0,30.0,202.0,16.0,0.2,0.5,12.0,0.2,44.0,1.6,0.6,2024.0
Kempambudhi,03/24,0.0819000005722045,0.1010999977588653,0.0786999985575676,0.1072999984025955,0.1035000011324882,0.1068999990820884,0.0795999988913536,0.0766000002622604,0.0767000019550323,0.0597000010311603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1537634432315826,-0.12458286434412,0.11898173391819,0.0888999998569488,1.3164061873079254,0.0767000019550323,35.534000000000034,27.055955505371116,0.019193660467863,2.5848720162001868e-05,3591.0,"E (Irrigation, industrial cooling and controlled waste)",2.9,7.0,553.0,20.0,2.14,4500.0,23000.0,3.0,124.0,5.0,124.0,88.0,163.0,5.4,4.7,144.0,76.0,68.0,22.0,52.0,384.0,28.0,0.34,0.5,11.0,0.22,41.0,1.88,0.91,2024.0
Nayandanahalli,03/24,0.0306065026515097,0.0389441459507486,0.0241304887856521,0.0354534496072967,0.0210066501219811,0.0238052905045502,0.0200236914471945,0.020900851790874,0.032626852422073,0.0272124615498924,0.0066948518352802,0.0060098820509854,0.0056557675548384,0.0066669612106723,0.0099768768857198,0.0111008688246322,0.0070538365087344,0.0111689504530482,0.0118907813074435,0.0087540856089827,60.0,0.1343798667456912,-0.1778832164992161,0.2809098865723364,0.0346882625180996,1.312845235716585,0.032626852422073,35.89000000000004,,0.019193660467863,2.155869821297797e-05,3596.0,"D (Propagation of wild life,fisheries)",4.3,7.8,913.0,11.0,3.4,320.0,3500.0,3.0,224.0,5.0,224.0,148.0,104.0,1.5,0.82,208.0,108.0,100.0,27.0,98.0,640.0,12.0,0.5,0.5,34.0,0.2,46.0,2.9,0.9,2024.0
Sankey,03/24,0.035528262623514,0.0461622083525664,0.0309885164396879,0.0361867150291495,0.0222255762794861,0.0235627767220935,0.0189976874171027,0.0203222871626809,0.0256787385241768,0.0215003314221469,0.0022575281334978,0.0029171804887158,0.0038417243580681,0.0068779025087257,0.0091591281236514,0.0095728468343829,0.007368899633212,0.0114878825870532,0.0140902832759554,0.0115432138913122,265.0,0.0662222516697885,-0.1879420894459772,0.4344750726082402,0.0352801786450483,2.0845966329468357,0.0256787385241768,34.650000000000034,,0.1188530549407005,3.246610704730998e-05,3594.0,"D (Propagation of wild life,fisheries)",5.8,7.9,576.0,7.0,2.2,320.0,3500.0,3.0,136.0,5.0,136.0,76.0,66.0,1.5,0.8,132.0,72.0,60.0,16.0,62.0,408.0,10.0,0.2,0.5,17.0,0.2,47.0,2.4,0.4,2024.0
Yediyur,03/24,0.0427087784775874,0.0895427841782073,0.0482228113021484,0.1153652644235878,0.0736092558875658,0.0763009764170643,0.06203243399162,0.0492988803941621,0.0284440656663532,0.023488052058824,0.0068544330018418,0.0050565710464861,0.0056881336617955,0.0050701368282381,0.0067296494992547,0.0082042996236191,0.0062734822135527,0.010318829158467,0.009020177532653,0.0058757513545562,67.0,0.4125787843352348,-0.3000779720953341,0.1794291556882891,0.0598569826772312,3.3519676001592784,0.0284440656663532,34.99000000000001,,0.019193660467863,2.61677102213032e-05,3592.0,"E (Irrigation, industrial cooling and controlled waste)",3.3,6.9,313.0,19.0,1.2,11000.0,33000.0,3.0,68.0,5.0,68.0,48.0,160.0,5.1,4.4,80.0,44.0,36.0,13.0,29.0,216.0,14.0,0.31,0.5,6.0,0.2,41.0,1.4,0.91,2024.0
Sompura,03/24,0.0624441180159063,0.0821147059254786,0.0717823527315083,0.0817676471436724,0.0638676469816881,0.0666411760098794,0.0577794120592229,0.0564617643899777,0.0477323526626124,0.0335588236065471,0.010509252151085,0.0083071164054132,0.00801803018938,0.0080796563763316,0.0097973879710578,0.0088615207210706,0.0082713727043715,0.0114624907584367,0.0124317662655989,0.0094500427218308,17.0,0.0657961485250031,-0.0682486453477074,0.1773871919688056,0.0649647059686043,1.855513325196446,0.0477323526626124,38.01000000000005,,0.0,2.841259019626578e-05,4534.0,"D (Propagation of wild life,fisheries)",4.8,8.7,1284.0,9.0,5.5,170.0,2400.0,96.0,632.0,48.0,528.0,164.0,80.0,1.5,0.78,188.0,96.0,92.0,47.0,164.0,894.0,12.0,0.2,0.5,32.0,0.21,61.0,5.2,0.05,2024.0
Bhattarahalli,03/24,0.0500507864796476,0.0871222027656836,0.0546242252390354,0.069425596880308,0.0423499610866613,0.0450178353562252,0.0381787540581217,0.0395029478345693,0.0524008417808954,0.0419362229150659,0.0049678822496248,0.005816725633779,0.0092907102452765,0.0154431374887491,0.020415274495123,0.0198576114848206,0.0136328799038871,0.0209703045636181,0.0296710426211836,0.0222689366112755,74.0,0.112693870314827,-0.2438304563065836,0.4217381027204245,0.0707838839987631,2.061375832706781,0.0524008417808954,35.30000000000001,,0.8487657904624939,1.7880754930256124e-05,4515.0,"D (Propagation of wild life,fisheries)",5.9,8.5,907.0,7.0,3.6,3300.0,7900.0,40.0,84.0,20.0,124.0,176.0,60.0,1.5,0.51,80.0,44.0,36.0,34.0,73.0,616.0,20.0,0.2,0.5,6.0,0.48,64.0,4.0,0.05,2024.0
Begur,03/24,0.0352044974140021,0.0542372133799646,0.0337350088988005,0.0676423282981759,0.0439104057644778,0.0448143739364975,0.0362000000750156,0.0286484126673397,0.0236810406298759,0.020386419791196,0.0052566471891905,0.0051656560608511,0.0053477735471269,0.0053195994870357,0.0065082424329106,0.0067314425474833,0.0056313527328465,0.0072094769958741,0.0095430796199471,0.0071762714126457,567.0,0.341417361004853,-0.2397757757330277,0.2014118691338012,0.0395003968991036,2.4547623514338106,0.0236810406298759,36.093000000000025,27.02804018656417,0.0119960363954305,1.995119906117617e-05,3619.0,"E (Irrigation, industrial cooling and controlled waste)",3.5,7.28,998.0,11.0,2.3,1700.0,7900.0,3.0,200.0,5.0,200.0,156.0,103.0,1.5,0.61,244.0,128.0,116.0,31.0,92.0,680.0,18.0,0.2,0.5,8.0,0.42,44.0,3.0,0.05,2024.0
Yelahanka,03/24,0.0415894808382797,0.0543638327777964,0.0396661883637162,0.0519270953708725,0.0298424898198884,0.029954331938634,0.0249181534808823,0.0230867582798366,0.0197527686848118,0.0164167094106906,0.0039053549533436,0.0042354191372408,0.0034016401772565,0.0036020627772396,0.005102846023553,0.0059338153442524,0.0043156174354544,0.0065669808969308,0.0076204712928601,0.0049261957993553,2261.0,0.128819366679502,-0.1570463560021758,0.3717413401481851,0.0371641725641046,2.9220251615676167,0.0197527686848118,34.46439189189193,27.2934229532878,0.0643097351531724,1.840385368693825e-05,3630.0,"E (Irrigation, industrial cooling and controlled waste)",3.5,8.1,1255.0,31.0,4.0,2100.0,9400.0,3.0,320.0,5.0,320.0,240.0,184.0,5.7,4.4,300.0,156.0,144.0,12.0,125.0,853.0,82.0,1.23,0.5,39.0,0.2,44.0,3.0,2.23,2024.0
Bellandur,03/24,0.0324021268311803,0.0577739584162676,0.0331342448625946,0.0731287327071186,0.0442213108120389,0.0460208768058186,0.0358657552618145,0.0260545573665796,0.0165405382180728,0.0147858507181,0.0095965664187201,0.0097565917734101,0.0113395127046259,0.0100121746902224,0.0098381883899942,0.0106780109805755,0.0091101321156085,0.0121355641367563,0.0124843539614102,0.0084015346683789,1152.0,0.3705984145118337,-0.2796199557223089,0.2254319612661169,0.0369303820075907,4.012249815204301,0.0165405382180728,34.40008196721314,27.007319533519293,0.2020870894193649,3.201225142104294e-05,3602.0,"D (Propagation of wild life,fisheries)",4.4,7.1,646.0,8.0,2.3,2200.0,13000.0,3.0,84.0,5.0,84.0,100.0,96.0,1.5,0.4,96.0,56.0,40.0,38.0,78.0,432.0,40.0,0.26,0.5,21.0,0.34,58.0,3.0,0.66,2024.0
Abbigere,03/24,0.0496999993920326,0.0606000013649463,0.0480999983847141,0.0606000013649463,0.0533999986946582,0.0557999983429908,0.0489999987185001,0.0526000000536441,0.0606999993324279,0.0432000011205673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.114995427429676,-0.114995427429676,0.1058394387364387,0.060649998486042,0.9967105597092508,0.0606999993324279,36.90454545454549,,0.1188530549407005,2.6008239117242495e-05,4506.0,"E (Irrigation, industrial cooling and controlled waste)",0.5,7.8,1392.0,20.0,6.4,3100.0,9400.0,3.0,672.0,5.0,672.0,220.0,133.0,5.2,4.0,456.0,232.0,224.0,28.0,190.0,966.0,24.0,1.5,0.5,34.0,0.24,45.0,3.8,5.5,2024.0
Chikkabanavara,03/24,0.0485407163480656,0.0609003684234795,0.0380578467042431,0.0649902804223992,0.0505760753431705,0.0501787218035628,0.0415023389643215,0.0346780357519627,0.0211784839569699,0.0176317103999155,0.0094279233551682,0.0117116612646856,0.0106198893855365,0.0130216495369184,0.0126035247361067,0.0125476415704435,0.0107964329378601,0.0103624132970041,0.0056703115251889,0.0036703206758735,655.0,0.2726927874854943,-0.2477599709883644,0.2054504924264889,0.0412617980689842,2.961230590616207,0.0211784839569699,37.182134831460715,27.588670349121116,0.1188530549407005,2.6489023410543652e-05,4095.0,"E (Irrigation, industrial cooling and controlled waste)",0.9,7.6,1268.0,17.0,6.7,1100.0,7900.0,3.0,476.0,5.0,476.0,296.0,116.0,1.7,1.3,536.0,272.0,264.0,40.0,195.0,882.0,18.0,1.4,0.5,34.0,0.2,42.0,3.7,2.6,2024.0
Lalbagh,03/24,0.0363049723315414,0.0602905340770444,0.0337196440336424,0.0685656454615915,0.040299303500167,0.0426487808194879,0.0351565222243506,0.0312912859048475,0.0269652299214744,0.0203558594139775,0.0047274875000161,0.0057091826621682,0.0048586945246085,0.0065640833260862,0.0082658469972157,0.0091698622355704,0.0057039620558702,0.0109263874661424,0.0137937473268526,0.0088046298023371,217.0,0.3384792286554706,-0.2841789283419635,0.2749212347588112,0.0436998005571466,2.5532718915619768,0.0269652299214744,34.78216216216219,,0.019193660467863,3.237474763844837e-05,3590.0,"D (Propagation of wild life,fisheries)",4.4,7.4,598.0,4.0,2.31,14000.0,49000.0,3.0,136.0,5.0,136.0,96.0,43.0,1.5,0.61,160.0,84.0,76.0,24.0,57.0,418.0,12.0,0.2,0.5,12.0,0.39,41.0,2.0,0.51,2024.0
Soulkere,03/24,0.0292294119179499,0.0472974790995862,0.0282663865750577,0.0556554623073389,0.0397449580819479,0.0422903362215504,0.0353491599162837,0.0296386554758964,0.0254869748126058,0.0204197480304151,0.0089877495001186,0.0082478541532853,0.0082423713601162,0.0078308691914882,0.0091331592232484,0.0099648021157298,0.0066980776138426,0.0080525360881127,0.0060047408121613,0.0034908958972096,119.0,0.3544399648153481,-0.2794517928562244,0.1495294770648499,0.0366195378934635,1.8903416830414947,0.0254869748126058,34.61468085106387,,0.2020870894193649,2.4564992879109696e-05,5570.0,"E (Irrigation, industrial cooling and controlled waste)",3.4,7.9,2084.0,9.0,7.0,2700.0,11000.0,3.0,560.0,5.0,560.0,316.0,92.0,1.5,0.87,300.0,156.0,144.0,84.0,286.0,1436.0,120.0,1.28,0.5,41.0,0.28,42.0,4.0,1.63,2024.0
Devarabeesanahalli,03/24,0.0777173435053873,0.125886109557253,0.0875701345134192,0.104113820489135,0.059927085629144,0.0635055102625122,0.0512893710655421,0.0494582093103918,0.0419756510124462,0.0324456736874442,0.0083806210269437,0.0147103819796945,0.0093642304961699,0.006049000192802,0.0182255633152261,0.0209212068801708,0.0134782703126241,0.0241751874759919,0.0161505715740221,0.0094419076053753,70.0,0.0772926974708706,-0.1713410385583132,0.413333583284079,0.0832976182219427,3.425419035763722,0.0419756510124462,34.90363636363637,,0.2020870894193649,1.7809351403529832e-05,4521.0,"E (Irrigation, industrial cooling and controlled waste)",1.2,7.5,998.0,18.0,4.0,2600.0,9400.0,3.0,120.0,5.0,120.0,188.0,156.0,4.16,3.2,136.0,72.0,64.0,28.0,120.0,678.0,104.0,0.2,0.5,28.0,0.36,60.0,4.0,0.05,2024.0
Kaikondanahalli,03/24,0.0387201524610707,0.0527287683780768,0.0330792094633603,0.0647050769663772,0.0403713071371491,0.0420889807437155,0.0338742527931927,0.026289670095994,0.0230095084407165,0.0199125813198362,0.0054744237878866,0.0053472042408265,0.0052651151239567,0.0066774619955207,0.0059194108850958,0.0068286332650131,0.0056890225973771,0.0073862836466505,0.0067831011899694,0.0042622963706681,227.0,0.3329454112630695,-0.2352986833084387,0.2154706668877833,0.037668677086621,2.327939699775118,0.0230095084407165,34.59000000000003,,0.2020870894193649,2.23124877726582e-05,3611.0,"E (Irrigation, industrial cooling and controlled waste)",1.3,7.9,2015.0,17.0,7.0,2300.0,7900.0,3.0,564.0,5.0,564.0,332.0,132.0,2.86,2.2,340.0,176.0,164.0,108.0,252.0,1370.0,158.0,1.64,0.5,40.0,0.36,58.0,6.0,3.49,2024.0
Kasavanahalli,03/24,0.055500665520266,0.0810477455697395,0.0517606643602118,0.0563978501465249,0.0302693117126818,0.0328333686008071,0.0270895773982229,0.0253786237464195,0.0275378086781999,0.0218224925389075,0.0070921047776114,0.0063743777927877,0.0102692494248932,0.014252424292828,0.0161468067651554,0.0176604197643864,0.0143150063563085,0.0172909149923538,0.0125403885342883,0.0072082301913603,281.0,0.0311626887123897,-0.2230402462938937,0.5215372412565414,0.0540034784452326,3.3079882869040738,0.0275378086781999,34.47000000000001,,0.2020870894193649,2.3783884783793007e-05,4529.0,"D (Propagation of wild life,fisheries)",6.0,7.7,986.0,5.0,4.0,220.0,2400.0,3.0,120.0,5.0,120.0,184.0,48.0,1.5,0.46,148.0,80.0,68.0,34.0,118.0,680.0,10.0,0.2,0.5,30.0,0.27,58.0,4.0,0.21,2024.0
Byrasandra,03/24,0.0468421054905966,0.0783894744358564,0.0594921053240173,0.0972763158773121,0.06427894767962,0.0677052638248393,0.0567157890059446,0.0492894735775495,0.0403973683714866,0.0328763156737151,0.0020714389937912,0.0035173473040226,0.00195005155605,0.0096511167412804,0.0060065825858453,0.0084428246345464,0.0039534143894579,0.0087025643115981,0.0101831578072079,0.0059872532374766,19.0,0.2388748816753688,-0.1387418104629767,0.1614467089897708,0.0597592104030282,2.089465937316589,0.0403973683714866,34.73000000000002,,0.019193660467863,2.735862661532429e-05,3595.0,"D (Propagation of wild life,fisheries)",5.4,8.5,385.0,6.0,1.4,3100.0,17000.0,8.0,72.0,5.0,80.0,52.0,56.0,1.5,0.4,64.0,40.0,24.0,22.0,53.0,270.0,194.0,0.2,0.5,15.0,0.2,58.0,3.0,0.05,2024.0
Agaram,03/24,0.0328634816423349,0.0419798009445166,0.02968403501766,0.0437672448932157,0.0254383395261801,0.0258739149880043,0.0223429645654433,0.0208309133474266,0.0229394836064604,0.0185683416932364,0.0052454162806388,0.0054706390609784,0.0052406658574103,0.0041128979952345,0.0053725111625387,0.006449717687523,0.004989930339588,0.0071099518415702,0.0066350443131692,0.0042871402509495,521.0,0.1940826037079203,-0.1777965506968563,0.3119814543205024,0.0328611135367301,2.009833201381441,0.0229394836064604,34.44320000000003,27.02804018656417,0.2020870894193649,2.0054702365266236e-05,3612.0,"E (Irrigation, industrial cooling and controlled waste)",3.4,7.4,966.0,14.0,3.1,230.0,2400.0,3.0,272.0,5.0,272.0,148.0,145.0,9.9,7.6,260.0,136.0,124.0,15.0,94.0,658.0,164.0,0.2,0.5,12.0,0.39,43.0,2.5,0.05,2024.0
Ibbalur,03/24,0.0379925851323329,0.0491188587746115,0.0344779399555621,0.043275841960264,0.0315788827512333,0.0341171051922327,0.0292356362910445,0.0302699504374981,0.0379554203688217,0.0315426025466407,0.0063246110108809,0.0045092634392534,0.0039660692201934,0.0045326557681467,0.0090432161657376,0.0088039827263898,0.0052549944136037,0.0098836655739802,0.013271493985963,0.0092366373219327,35.0,0.1166140148400102,-0.1654544096114183,0.2339660630498567,0.0429259970397055,1.3742956475298662,0.0379554203688217,34.22000000000003,,0.2020870894193649,2.0891621707276125e-05,3609.0,"D (Propagation of wild life,fisheries)",4.6,7.0,619.0,8.0,2.2,630.0,3500.0,3.0,40.0,5.0,40.0,92.0,92.0,1.5,0.4,88.0,52.0,36.0,41.0,75.0,418.0,50.0,0.29,0.5,20.0,0.34,59.0,3.0,0.78,2024.0
Sarakki,03/24,0.0602256664274645,0.0955665400894923,0.0581175444426914,0.0663569901622886,0.0324835280289804,0.0339756484827931,0.0282292489928923,0.0264293576708233,0.0308350689946469,0.025124783258799,0.0082245276643929,0.0142008489266387,0.0107371563512766,0.0120377339686547,0.0170119641621766,0.0180792347743044,0.0136240016692189,0.0190770425839243,0.0254943618386105,0.0183996523075541,480.0,0.0705835280453485,-0.2404645491685501,0.5431730794233101,0.0633211266504081,4.1496779952929685,0.0308350689946469,34.9498412698413,27.06751149495443,0.0070072093771563,1.1301249717666144e-05,4504.0,"D (Propagation of wild life,fisheries)",5.1,7.8,955.0,4.0,3.67,260.0,3500.0,3.0,220.0,5.0,220.0,160.0,44.0,1.5,0.61,252.0,132.0,120.0,39.0,89.0,650.0,10.0,0.25,0.5,19.0,0.38,41.0,2.4,0.7,2024.0
Puttenahalli,03/24,0.047885227186436,0.0808068178594112,0.04787499982525,0.0936579546806487,0.061887499960986,0.0661261372098868,0.0539306822148236,0.0479431816969405,0.0395590912720019,0.0312250000424683,0.0048446851569532,0.0029238356711365,0.0036875636403901,0.0052963851571279,0.0072869134732393,0.0086569632867259,0.0045392888812395,0.0098512607321028,0.013680827346436,0.0090780049130575,44.0,0.3342973318966952,-0.2724248675460165,0.2079605251889337,0.0607829544354568,2.314552554417226,0.0395590912720019,34.948000000000036,,0.0,2.545655859194684e-05,3614.0,"E (Irrigation, industrial cooling and controlled waste)",3.1,8.0,667.0,12.0,2.5,1400.0,4900.0,3.0,128.0,5.0,128.0,100.0,116.0,1.5,0.98,128.0,72.0,56.0,11.0,66.0,456.0,22.0,0.2,0.5,8.0,0.22,50.0,2.5,0.05,2024.0
Puttenahalli,03/24,0.047885227186436,0.0808068178594112,0.04787499982525,0.0936579546806487,0.061887499960986,0.0661261372098868,0.0539306822148236,0.0479431816969405,0.0395590912720019,0.0312250000424683,0.0048446851569532,0.0029238356711365,0.0036875636403901,0.0052963851571279,0.0072869134732393,0.0086569632867259,0.0045392888812395,0.0098512607321028,0.013680827346436,0.0090780049130575,44.0,0.3342973318966952,-0.2724248675460165,0.2079605251889337,0.0607829544354568,2.314552554417226,0.0395590912720019,34.948000000000036,,0.0,2.545655859194684e-05,3624.0,"E (Irrigation, industrial cooling and controlled waste)",2.4,7.4,770.0,38.0,2.6,1700.0,7900.0,3.0,188.0,5.0,188.0,96.0,176.0,2.9,2.1,188.0,100.0,88.0,28.0,92.0,512.0,72.0,0.93,0.5,21.0,0.25,48.0,3.0,2.5,2024.0
Somasundrapalya,03/24,0.0430982317891714,0.08139564381899,0.0535673795434531,0.0864443268066456,0.0512421770072545,0.0543284842041511,0.044329292899605,0.0432682573779821,0.0474378782588586,0.0386581001818345,0.0090892216602442,0.01124491303013,0.0089149979881319,0.0116213426051302,0.014776019185373,0.0153520694088825,0.0105667828605929,0.017717460657148,0.0229155685012438,0.01711305568011,51.0,0.2440867226752502,-0.2058048452626675,0.2974858202620469,0.0642509878737245,2.0376978492557507,0.0474378782588586,36.35000000000002,,0.0119960363954305,1.6604355778546386e-05,3622.0,"D (Propagation of wild life,fisheries)",4.4,8.0,694.0,7.0,2.0,2100.0,7000.0,3.0,100.0,5.0,100.0,108.0,60.0,1.5,0.4,112.0,60.0,52.0,25.0,80.0,470.0,50.0,0.2,0.5,22.0,0.35,54.0,3.0,0.1,2024.0
