LAKE_NAME,DATE,IMAGE_COUNT,B2_mean,B3_mean,B4_mean,B5_mean,B6_mean,B7_mean,B8_mean,B8A_mean,B11_mean,B12_mean,B2_stdDev,B3_stdDev,B4_stdDev,B5_stdDev,B6_stdDev,B7_stdDev,B8_stdDev,B8A_stdDev,B11_stdDev,B12_stdDev,B2_count,NDCI_mean,NDTI_mean,NDWI_mean,TSS_PROXY_mean,DO_PROXY_mean,TDS_PROXY_mean,LST_celsius,AIR_TEMP_celsius,RAINFALL_mm_14d,NDVI_CATCHMENT
Kelaginakere,09/23,1,0.05849554668311404,0.1037316983351442,0.0653092839000682,0.07132057326583165,0.041592656492552595,0.042217822451139884,0.025527720050859595,0.032004903808748486,0.03769650467950889,0.024333262477623626,0.005417974276463583,0.006806752931394806,0.00754249362169202,0.012362923574193,0.021934226585473886,0.025140943851750135,0.01993419535885768,0.028724563617557427,0.024927398469020513,0.014415192238726632,51,0.040624245684887456,-0.22892647800243543,0.6366858139884214,0.07071410197851555,3.6787494070291578,0.03769650467950889,28.630000000000052,,110.82283221102267,4.8228232063348016E-5
Melinakere,09/23,1,0.010921204802780441,0.031669502102951476,0.017778998882936957,0.04471849181640425,0.027041934711221575,0.02799999998575889,0.013968972964880687,0.01494874505375049,0.027806037225146588,0.019417270427091387,0.002332538795149709,0.003326562328813545,0.00174607423082146,0.004027185018571272,0.010576973415007119,0.009235615754521559,0.005140004100367554,0.013141472095954712,0.010743881340049164,0.006436869927384189,29,0.43066629092610204,-0.27978369353050747,0.40186687165083096,0.029737769714904726,1.276461484649354,0.027806037225146588,28.90750000000005,,110.82283221102267,3.988469432084593E-5
Basavanapura Kere,09/23,1,0.07567756834136538,0.1364526103814127,0.11215126299205215,0.16765996013111545,0.10309865148938878,0.10442413495923313,0.07401633093495104,0.0663947209617531,0.03926851600804973,0.025764259256694195,0.0017487605882514866,0.003516083765962435,0.0035470673258018934,0.005015934126031424,0.013508842639075891,0.013454151570274311,0.009599752122820408,0.022709387778333475,0.021978476930932158,0.013893910535478197,28,0.19832097458633066,-0.09781895484246743,0.29863741748863737,0.08786056347817149,4.443918940225884,0.03926851600804973,28.350000000000023,,119.17926545608357,4.584466678782942E-5
Swarna Kunte Gudde Lake,09/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,28.210000000000036,,110.82283221102267,4.632150022622017E-5
Chikkabegur kere,09/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.970000000000027,,110.82283221102267,3.376238837517793E-5
Elenahalli Lake,09/23,1,0.06968592015524745,0.10035875628025508,0.07731788426143363,0.08237531959899919,0.05680593855357576,0.05851825582724633,0.03616309458594247,0.047195522749342404,0.058151009593464,0.036817907567655114,0.003987003178762755,0.00746361899437341,0.005216370785964297,0.01377230808018225,0.023835639496737816,0.023581617609877408,0.017224129701507954,0.02714248888201604,0.02526411206880399,0.013185957552710882,17,0.026207653196424638,-0.12939603805431382,0.4860935802077838,0.07925488292735404,2.129497999202465,0.058151009593464,28.79000000000002,,110.82283221102267,4.4886873528683066E-5
Kalena Agrahara Govt. Lake,09/23,1,0.03199508250010684,0.06563844794561245,0.041285406244654314,0.06766014719007496,0.042893549747397466,0.04207151568682548,0.02614960885194354,0.03550146911979529,0.04316899283135849,0.028757001547392382,0.008485937538675993,0.00982413389366447,0.012607377658378141,0.015336150118191377,0.020795307499838503,0.021776569613626725,0.015336101296044255,0.025404157201598502,0.01899496828173415,0.012418680175189845,25,0.24888672863934608,-0.23986433701461524,0.47238289801938904,0.05440372000929457,1.7738198844848618,0.04316899283135849,27.880000000000052,,119.17926545608357,4.6046318480731316E-5
Infrastructure Corridor,09/23,1,0.03668571423207011,0.07295714318752289,0.038428571607385366,0.11458571361643928,0.07627142752919878,0.07752857037952968,0.053942857044083733,0.03830000013113022,0.01969999953040055,0.013771428726613522,7.989790293302736E-4,9.795885054010144E-4,9.527619337026943E-4,0.003712693278540931,0.007238529986598265,0.00777591727224664,0.00545471113479925,0.006728192997438853,0.0037393658625783934,0.0016679453779575653,7,0.49742599044527325,-0.3100579082965851,0.15198713966778346,0.046328571758099964,3.8010848552939054,0.01969999953040055,28.970000000000027,23.697891489664755,110.82283221102267,4.921329122152309E-5
Beratena Agrahara Lake,09/23,1,0.13693976608242875,0.2082310816289975,0.19677865981290346,0.19924954713808982,0.1447487512035042,0.15027092256248448,0.1162712246635394,0.11707503889093676,0.07635260574530889,0.054325603476227495,0.012782750896723132,0.026068311757192892,0.0334522985053965,0.033314533673366446,0.023088975922673352,0.020154777320968396,0.023142319657205743,0.024119894590522495,0.018707868093278852,0.014049674908650858,11,0.006311545173990684,-0.031411164381039774,0.28607780766867524,0.1422918433284111,2.917823205099615,0.07635260574530889,31.230000000000018,,110.82283221102267,2.8921394749103468E-5
Mylasandra Dodda Agrahara kere,09/23,1,0.038682692268331854,0.06375049876476957,0.04091867413243832,0.08933256236117011,0.04498828186883864,0.04337774334195674,0.02453985565131221,0.020202942310492602,0.01883169272573638,0.013029740333160353,0.0045378169470623,0.008626004535886665,0.00608639282752949,0.005591488191764078,0.009170459666782685,0.010949453696271557,0.007542436331802021,0.012984813638231292,0.007322051956964885,0.003748632031052124,103,0.3746809027931435,-0.21898317491120262,0.44849294666924605,0.04129109557950699,3.6977544484119305,0.01883169272573638,29.28500000000004,,110.82283221102267,5.2656183930747855E-5
Arekere Govt. lake,09/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,27.890000000000043,,110.82283221102267,2.831307917461581E-5
Hulimavu Kere,09/23,1,0.08899000003933906,0.14701800048351288,0.1290940000116825,0.15028000071644784,0.11661800011992454,0.12516799986362456,0.09645600013434887,0.09751399986445904,0.044008000157773494,0.024390000086277723,0.02358901683306545,0.03773150234671375,0.04276437523417554,0.04111714107428387,0.03379594482355974,0.0372204700923184,0.03126980089828997,0.03373671548471182,0.01663797858034696,0.009903317712795491,50,0.08586389102041721,-0.07578332939418032,0.21300876632332802,0.09551300071179866,3.5750062397193063,0.044008000157773494,29.006923076923098,23.56107864379885,110.82283221102267,4.467295306982697E-5
Akashaya nagar Kere,09/23,1,0.04315557423948418,0.07058270299113216,0.05904327540124611,0.07814764878744751,0.0443127258389512,0.05222081527510821,0.031410753115061,0.03100887909029335,0.03836501131568622,0.022765471847144173,0.002359893802033669,0.0036656805204175378,0.0029693232663871444,0.004272416012087638,0.0089500771867221,0.01061422927030173,0.006650918894643225,0.012524565109838926,0.009053912609785102,0.004321096241415282,12,0.13900361636170272,-0.08896379347735037,0.38921798013986153,0.05447385723150431,1.9361971679677827,0.03836501131568622,,,,3.9310989000374036E-5
Gottigere Kere,09/23,1,0.0442500002682209,0.07719999924302101,0.08889999985694885,0.09735000133514404,0.06949999928474426,0.07440000027418137,0.05835000053048134,0.05079999938607216,0.037949999794363976,0.022699999623000622,0.0014499984681606293,5.999989807605743E-4,3.9999932050704956E-4,0.0014500021934509277,0.0012999996542930603,0.0064999982714653015,8.499994874000549E-4,0.00989999994635582,0.007749998942017555,0.005199999548494816,2,0.04531760886311531,0.07044930011034012,0.13908326625823975,0.05757499858736992,2.1200728848330885,0.037949999794363976,28.77482758620692,,119.17926545608357,4.299635999549043E-5
Kothanaru Kere,09/23,1,0.033233859847411965,0.06430723976749893,0.040011139947811816,0.0669140997428396,0.03704062716873126,0.03720481291096153,0.023260104777879403,0.024396299097445947,0.03004954829487647,0.01995933586687121,0.004855902231715219,0.005179241035123576,0.006580710512099997,0.008297063663455305,0.013773785765775134,0.014912176200050973,0.010903419556975878,0.01673489630144497,0.014939006578771825,0.00857791409575856,85,0.25286007376823505,-0.23592977008343913,0.4885109591426921,0.04717839383318082,2.5039027097591404,0.03004954829487647,29.912857142857188,,119.17926545608357,3.330317009702656E-5
RBI layout kere,09/23,1,0.019899999722838402,0.03620000183582306,0.023099999874830246,0.0333000011742115,0.04430000111460686,0.03480000048875809,0.019300000742077827,0.026900000870227814,0.03830000013113022,0.020400000736117363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.18085108697414398,-0.22091065347194672,0.30450451374053955,0.03725000098347664,0.9427083779220182,0.03830000013113022,28.76000000000002,,119.17926545608357,4.624302689254475E-5
Chunchanaghatta Kere,09/23,1,0.040818579496055024,0.07840317163635406,0.04762544156559704,0.09330961949788348,0.054803635833091974,0.054302006888294535,0.035722492828142695,0.034221141307614236,0.033172479188173114,0.023752844037741028,0.0061549314701386275,0.008248884345338535,0.007557577426151474,0.008104730019426444,0.01554493004157573,0.01797610696159249,0.011940793028504367,0.02202471918767943,0.019623873979536625,0.013647368926406132,87,0.32701868549312063,-0.2467548294771975,0.38501303155425415,0.055787825702835726,2.969873565654035,0.033172479188173114,30.27000000000004,,119.17926545608357,2.5437930651881877E-5
Alahalli Kere,09/23,1,0.03179523810034707,0.051496428481879686,0.03607738088993799,0.06908690490360771,0.0456642860413662,0.044609523843973875,0.029742857064342217,0.029991666822405977,0.02624642862273114,0.017240476262356554,0.005148460282494132,0.0036070846500143535,0.00385438386711824,0.004850767796869042,0.009861923569061648,0.011941270875306978,0.0077090745508703725,0.013197575852678159,0.00893323720790053,0.0050621875357310985,84,0.31454011762426015,-0.17732581380932105,0.2798995729535818,0.03887142857447976,2.1224763755666327,0.02624642862273114,29.29000000000002,,119.17926545608357,4.064705652074091E-5
Kembathahali kere,09/23,1,0.046657339768966924,0.09262125053905466,0.05923174356594563,0.09456163265351965,0.06283842050680168,0.05699523055267574,0.03978070982440193,0.04348595660213415,0.05202718547268494,0.035162692214399334,0.00203396770152615,0.0023826165195161126,0.00496028928841911,0.0072437377615139145,0.018555237572748833,0.018012118192711694,0.017840139012739266,0.02482362609866186,0.016627762209079498,0.011146737096857373,11,0.22939185956892794,-0.22095365721236854,0.42075645649992227,0.07232421744569434,2.1631551458131866,0.05202718547268494,30.03000000000003,,119.17926545608357,4.411447363010983E-5
Doddakallasandra  kere,09/23,1,0.05169999971985817,0.0846249982714653,0.059875001199543476,0.10747499763965607,0.08375000022351742,0.08682500012218952,0.06642500124871731,0.05972500052303076,0.0423999996855855,0.028149999678134918,0.0017930418666153593,0.0016253860130701246,0.0025907295319421413,0.003030986452542228,0.00182277398765508,0.0028916918527982192,0.002151015490176362,0.003179131764590184,0.005271148274842082,0.0017051394798714796,4,0.2846379205584526,-0.1716049686074257,0.12064213678240776,0.06351249851286411,2.021282950234096,0.0423999996855855,30.525000000000045,,119.17926545608357,3.9845491786323865E-5
Konanakunte  kere,09/23,1,0.05799616027988085,0.09578485332180409,0.07617629855751114,0.10061649629737167,0.07196826269595395,0.07670367318138206,0.056642474119670015,0.05981194606113981,0.044838137134404564,0.03216985044557213,0.009216736874662491,0.010671175566276196,0.010938700207444425,0.010880097323069143,0.020648737425811383,0.012473639069834943,0.013428987566404973,0.01391000284245351,0.016201558242426747,0.01115068210459022,17,0.1400649232468028,-0.11582826537970373,0.2629154557797066,0.07031149440119405,2.3133926181592983,0.044838137134404564,30.550000000000043,,119.17926545608357,2.8829680432245597E-5
Thalagattapura lake,09/23,1,0.024936841898842863,0.0430052629426906,0.030078947446063944,0.04265263186473595,0.03058421072599135,0.03231578957485525,0.015010526330259285,0.024499999788148624,0.029342105121989,0.0205842106554069,0.00498779674377321,0.007486160371678358,0.008239352273278397,0.010474950762806329,0.017649787823009303,0.02179928257557748,0.009834145341278354,0.026288339782084717,0.013818991863260396,0.012692487188041014,19,0.17552171745582631,-0.1848066294271695,0.5133943589110124,0.036173683444136066,1.626137541807939,0.029342105121989,29.610000000000014,,119.17926545608357,4.5416363896667736E-5
Vajarahalli Govt.Katte,09/23,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5.800786415369946E-5
Harohalli kere,09/23,1,0.035895158374882,0.07663884791050243,0.045042507331429976,0.08441854142868456,0.028581906466408003,0.02769341500920071,0.010762110604464295,0.009394999304543721,0.014478810157997925,0.010478935357540284,0.006674136751116383,0.010431306871632259,0.009268922709486078,0.012895189313893366,0.014365182769077934,0.01715722317974761,0.014288598219521217,0.019797117814984447,0.01176564229544226,0.006241357255815274,163,0.30672078369281386,-0.2633114858816716,0.7932247690224663,0.0455588290556923,7.005606501306912,0.014478810157997925,28.51789473684214,,159.5410361251876,5.591134419229585E-5
Puttenahalli Lake,09/23,1,0.01465714294906883,0.029645238249074845,0.018116666735815152,0.045421428623653594,0.02752380935652625,0.028328571516924837,0.012471428573397654,0.014911904803565926,0.025161904948098317,0.016395238117270526,0.0028903075293588154,0.003882328850186781,0.003045208336191833,0.005043502916359636,0.009853856019948726,0.011934270062014475,0.0058063711357750035,0.012991612887898931,0.006685198791681327,0.0035246716957360287,42,0.4317022675559634,-0.24357966120753968,0.4269079440051601,0.027403571731632666,1.2536540189828034,0.025161904948098317,28.95156250000002,,159.5410361251876,4.962278952938366E-5
Chellakere kere,09/23,1,0.06259090978313576,0.07912727242166345,0.06306818195364693,0.08614090897820213,0.07262272760272026,0.07475454563444311,0.057586363262750885,0.05901363661343401,0.04070909084244208,0.02420909118584611,0.004945789013982208,0.004310998891305246,0.004253168454943163,0.005849526494148847,0.00669517694383655,0.006971678097960055,0.004056341148537443,0.008327572327037595,0.006513127170600915,0.0034822812145106543,22,0.1545689437877048,-0.11331790346990932,0.15781772780147466,0.05991818180138415,1.9935467279436574,0.04070909084244208,32.01000000000005,,209.78301762682736,2.1516504393423498E-5
Horamavu Agara,09/23,1,0.043075888534699486,0.0675868899385747,0.04720044174045415,0.08903621249017223,0.055248366536420374,0.05323905852238011,0.03563465496049558,0.03231340475590781,0.023482797089021432,0.017667081276734657,0.011229740161970763,0.01814821076603085,0.013416904057752062,0.020331222521285927,0.01696043260538566,0.018503717908925618,0.015249494622091922,0.016164437410733038,0.011624972434112353,0.007868862383664804,286,0.31257758063642305,-0.17974972823301036,0.32993054697771407,0.045534843507520156,3.1909135467989844,0.023482797089021432,29.79243902439029,,209.78301762682736,2.9991307588131216E-5
Horamavu kere,09/23,1,0.13585384648579818,0.2235307670556582,0.1980307698249817,0.26240769257912266,0.1939846139687758,0.20286153715390426,0.1683923086294761,0.15230769262864038,0.04893846150774222,0.03087692320919954,0.004096454838523824,0.0052876322393758555,0.005433428388391516,0.0071104945359959405,0.005237561715364108,0.008438240921054834,0.006609720271127454,0.013350047481029968,0.012892009390383706,0.0076428101841429,13,0.1397998762818483,-0.0605348703952936,0.1408723873587755,0.13623461356529823,4.873422717785601,0.04893846150774222,30.95571428571431,,209.78301762682736,2.7019653024062816E-5
Kalkere Kere,09/23,1,0.06464117403640045,0.09419591806601348,0.06778202032300706,0.11978371297667317,0.07415422325113055,0.07089766391074376,0.04985927256591479,0.04068090245092267,0.017255719344871794,0.011721634121306935,0.009105845970525689,0.011117304904869365,0.015041168328328107,0.008048226136481353,0.014177026493227602,0.014631071485430717,0.014102454792041289,0.01567744362284423,0.007848602178192896,0.004146853407575615,380,0.28464577359556986,-0.17096695709304507,0.3159351556971599,0.05572581863042164,6.201998880869955,0.017255719344871794,27.95348684210531,,209.78301762682736,4.554719784529418E-5
