LAKE_NAME,DATE,NDCI_Chla,NDTI,NDWI,NDSSI,IMAGE_COUNT
Kammagondanahalli lake,04/24,0.1048716695,0.1529882513,-0.3915783207,-0.5231166592,7
Mallasandra Lake-2,04/24,0.3374690579,-0.08522718854,-0.6506327387,-0.7784090483,7
Chikkabanavara kere,04/24,0.2278529866,-0.03466726901,-0.4791794342,-0.6253725902,7
Mallasandra Gudde lake,04/24,0.147072951,0.1450341001,-0.5135261573,-0.6279966369,7
Bagalagunte Govt.Lake,04/24,0.1041218038,0.1588704904,-0.4078459035,-0.5516267382,7
Lalbagh kere,04/24,0.4280691468,-0.294530461,0.07683045622,-0.3392106074,7
Chikkabellanduru kere,04/24,0.1852455445,-0.03362715683,-0.1714567256,-0.3240685222,7
Carmelarm,04/24,0.06265668019,0.1405840481,-0.2531329566,-0.4252051012,7
Gunjuruplaya kere,04/24,0.09419871826,0.133642977,-0.3446703307,-0.4983254139,7
Govt. Dinnekere,04/24,0.07831875447,0.1160209063,-0.2389701238,-0.4438723744,7
Panattur Govt.kere,04/24,0.06652526044,-0.08459588884,0.2080127562,0.01609366488,7
Gramadakere,04/24,0.09841335663,0.1752222314,-0.3839476996,-0.554652883,7
Ambalipura Kelagina kere,04/24,0.2905466475,-0.1207957884,-0.3997504195,-0.5570507496,7
Melinakere,04/24,0.1674844279,0.04477257722,-0.3711469711,-0.495694519,7
Sowl kere,04/24,0.319814171,-0.1220004094,-0.3994568897,-0.6528318457,7
Bhoganahalli kere,04/24,0.1406067387,-0.04060094124,-0.08184731463,-0.1471711171,7
Devarabisanahalli kere,04/24,0.1210027781,-0.1439518465,0.1803901783,-0.0154058628,7
Doddakanneli Gramadakere,04/24,0.3756197362,-0.2881289562,0.1042602172,-0.2898287143,7
Lakedew Appartment lake,04/24,0.4094767084,-0.2876792811,0.02859415131,-0.3766524441,7
Kaikondanahalli kere,04/24,0.3946505424,-0.2413590963,-0.1625701322,-0.3480946927,7
Kasavanahalli kere,04/24,0.08984320258,-0.2231922975,0.4474328916,0.298304508,7
Mestripalya lake,04/24,0.131474099,0.1149168952,-0.4077294152,-0.5324249192,7
Tavarekere lake,04/24,0.1725894729,0.07531925041,-0.4392168824,-0.5497817438,7
Byrasandra Kere,04/24,0.1597515042,0.0365305893,-0.3011624588,-0.4738417042,7
J P Park Kere,04/24,0.1860986891,0.07043384874,-0.4630407455,-0.6124432034,7
Agara kere,04/24,0.414960245,-0.2515486522,0.17546404,-0.1522403268,7
Ibbalur Govt. Lake,04/24,0.1493106083,-0.1308423857,0.04409487579,-0.2128358867,7
sarraki kere,04/24,0.09138608667,-0.1954484272,0.4247659534,0.2539985555,7
Puttenahalli Kere,04/24,0.2906597555,-0.1794166625,-0.03985659133,-0.3142053029,7
Madivala Kere,04/24,0.4306361189,-0.1657342137,-0.1063722761,-0.397161139,7
Somasundrapalya lake,04/24,0.2647244374,-0.1795084508,0.1919835605,-0.2294452989,7
singasandra,04/24,0.2470549777,-0.1125232495,-0.2491866087,-0.4565359475,7
Kodagi Singasandra kere,04/24,0.07493917433,0.1084086876,-0.275237646,-0.4178799417,7
doddakodlu,04/24,0.3587422661,-0.2968060703,0.1684198929,-0.1482550269,7
Karabu Kere/Konappana agrahara lake,04/24,0.2703621529,-0.1119808307,-0.1827035367,-0.2870623695,7
Parapana Agahara Lake,04/24,0.3004394214,-0.2050118631,-0.001633319869,-0.2950834693,7
Kudlu Chikere,04/24,0.1444948366,0.068860499,-0.3887805403,-0.5186071123,7
Kelaginakere,04/24,0.0586195888,0.02437952316,0.009374475279,-0.1855037057,7
Melinakere,04/24,0.3129064185,-0.1275163374,-0.3125065111,-0.5583755577,7
Basavanapura Kere,04/24,0.09256280712,0.07045051783,-0.2538197268,-0.3812579365,7
Swarna Kunte Gudde Lake,04/24,0.07347786174,0.0731844513,-0.2368064889,-0.374546951,7
Chikkabegur kere,04/24,0.358575498,-0.1628363141,-0.6741174333,-0.7697403771,7
Elenahalli Lake,04/24,0.09555972558,0.01666060052,-0.1038256356,-0.2231678946,7
Kalena Agrahara Govt. Lake,04/24,0.184710498,-0.1119877078,0.07771865306,-0.1755032867,7
Infrastructure Corridor,04/24,0.3499984995,-0.1730032342,-0.3377809662,-0.5152461551,7
Beratena Agrahara Lake,04/24,0.06079957875,0.132226114,-0.2470165545,-0.4033933434,7
Mylasandra Dodda Agrahara kere,04/24,0.2232055046,-0.06437988589,-0.1421282287,-0.2647279102,7
Arekere Govt. lake,04/24,0.4023304809,-0.218131819,-0.1833571439,-0.4146699282,7
Hulimavu Kere,04/24,0.163443998,0.04917590423,-0.4302205983,-0.5538815602,7
Akashaya nagar Kere,04/24,0.1732996105,-0.003482909941,-0.3790587329,-0.5174911164,7
Gottigere Kere,04/24,0.3932661269,-0.259725246,-0.02657896033,-0.2277714815,7
Kothanaru Kere,04/24,0.135577214,-0.1094970997,0.1125963555,-0.08335156637,7
RBI layout kere,04/24,0.1829075817,-0.03355249143,-0.2358777994,-0.4100689443,7
Chunchanaghatta Kere,04/24,0.1039531975,0.09170744097,-0.3096971605,-0.4721175374,7
Alahalli Kere,04/24,0.2385308275,-0.1527924043,0.06904157478,-0.2316154045,7
Kembathahali kere,04/24,0.06602590229,0.08645720749,-0.2180194919,-0.3834360327,7
Doddakallasandra  kere,04/24,0.08082351585,0.104474304,-0.289732954,-0.4480651099,7
Konanakunte  kere,04/24,0.107948319,0.1121399584,-0.3720877839,-0.4889279928,7
Thalagattapura lake,04/24,0.08104696071,0.141320534,-0.3096496643,-0.4427711183,7
Vajarahalli Govt.Katte,04/24,0.1274122909,0.06917442234,-0.3750702201,-0.5045927572,7
Harohalli kere,04/24,0.167838671,0.01028360536,-0.2544664746,-0.4056230334,7
Puttenahalli Lake,04/24,0.2388588755,-0.002420887462,-0.4037803042,-0.5576600745,7
Chellakere kere,04/24,0.2629940496,-0.03622666007,-0.4029918889,-0.5738987662,7
Horamavu Agara,04/24,0.3887863339,-0.2447531407,0.08739218389,-0.2556619763,7
Horamavu kere,04/24,0.0677179534,0.1092388774,-0.2343673121,-0.3933533972,7
Kalkere Kere,04/24,0.4445714535,-0.2009167474,-0.4137963224,-0.5537325643,7
Nagareshvara Nagenahalli Kere,04/24,0.1563911616,-0.01794487742,-0.001320583705,-0.2165976099,7
Rampura Kere,04/24,0.09490162459,0.1587411846,-0.3767888202,-0.509429903,7
Atturu kere,04/24,0.268518489,-0.09021860336,-0.3497175817,-0.5011014052,7
Veerasagara kere,04/24,0.3595588499,-0.2218371097,-0.02062797125,-0.3186570516,7
Dodda bettahalli,04/24,0.05072376675,0.01669853123,-0.07585973583,-0.2137710888,7
Dasarahalli kere,04/24,0.2088271118,-0.01803819292,-0.2700022329,-0.5059515582,7
Doddabidarakallu lake,04/24,0.08266488112,0.1865199416,-0.3678491225,-0.5164077045,7
Allasandra Lake,04/24,0.2234457484,-0.1524979601,0.167887429,-0.1395910371,7
Andhrahalli Lake,04/24,0.1025807199,0.1289203052,-0.3383158498,-0.4904921656,7
Handrahalli kere,04/24,0.1116512962,0.164165122,-0.4428378365,-0.563629827,7
Narasappanahalli kere,04/24,0.3867531502,-0.1821902568,-0.6876326332,-0.7925790355,7
Valagere,04/24,0.06029436012,0.141676278,-0.2573916447,-0.4121696809,7
Shivapura New tank,04/24,0.08254303367,0.1672156311,-0.3497547626,-0.5001131312,7
Agrahara Lake,04/24,0.3375023761,-0.1982240076,-0.02922621484,-0.247640323,7
Chokkanahalli lake,04/24,0.1852687025,-0.03697737382,-0.1081061223,-0.2275940965,7
Jakkuru lake,04/24,0.4589418851,-0.2240705608,-0.1810066768,-0.3861756359,7
palanahalli,04/24,0.2798993228,-0.08560157047,-0.340897101,-0.4806845711,7
Kattigenahalli lake,04/24,0.5448995869,-0.282174263,-0.2210862806,-0.5449494717,7
Kogilu kere,04/24,0.2691704612,-0.08402221733,-0.212906239,-0.3686746223,7
Venkateshapura lake,04/24,0.1690841296,0.02910537629,-0.1736886744,-0.372783647,7
Bellihalli kere,04/24,0.2511748225,0.006700520693,-0.4539474916,-0.5898744544,7
B. Channasandra lake,04/24,0.2230599229,-0.1435851686,-0.06708274593,-0.2642654667,7
Byappanahalli kere,04/24,0.1999008681,0.03781374526,-0.4687441586,-0.6055315204,7
Kowdenahalli Kere,04/24,0.08852509897,0.1023258358,-0.3030217799,-0.4495113145,7
Krishnarajapuram kere,04/24,0.3744517633,-0.1252106875,-0.6828604736,-0.8428116967,7
Basavanapura kere,04/24,0.2171992185,-0.1614201885,0.05944055036,-0.2362867919,7
Shegehalli kere,04/24,0.4095876052,-0.1432444958,-0.3435319426,-0.5495742185,7
Mangamanapalya Kere,04/24,0.3093456434,-0.1328186081,-0.1632346402,-0.4583956233,7
Hoodi kere-2,04/24,0.0912772876,0.1016747201,-0.2658388211,-0.4069784475,7
Jimkenahalli Kere,04/24,0.1511514727,-0.01542050025,-0.0226133069,-0.2944240596,7
Kodigehalli lake,04/24,0.091351444,-0.1903823676,0.3623571244,0.1834015955,7
Gangashetti kere/ Devasandra kere,04/24,0.1337428933,0.05646587076,-0.2384422544,-0.4218942916,7
Vijinapura kere2,04/24,0.281974297,-0.1126405736,-0.3278373878,-0.5050143714,7
B.Narayanapura kere,04/24,0.08580140364,0.1025953536,-0.2818470748,-0.406486254,7
Melinakere,04/24,0.4727423493,-0.2548259138,-0.615870796,-0.8072505394,7
Kelaginakere,04/24,0.3622552579,-0.2991754345,0.1157439518,-0.2257381826,7
Rachenahalli kere,04/24,0.481734116,-0.2614595817,-0.2003643505,-0.389696314,7
Amruthahalli Lake,04/24,0.09660675929,0.1520779582,-0.3665836111,-0.531856019,7
Nagawara Lake,04/24,0.3953930801,-0.1929209247,-0.2596248948,-0.4798951264,7
Herohalli Lake,04/24,0.3397113668,-0.1943225077,-0.1772888685,-0.4239131378,7
Hebbal  kere,04/24,0.3121759021,-0.1956764217,0.033114176,-0.1669975916,7
Mahadevapura kere,04/24,0.433568503,-0.3011926182,-0.02479930252,-0.3481234588,7
Vibhutipura kere,04/24,0.08702673477,0.1117968914,-0.2937915457,-0.4471099283,7
Rajapalya Hoodikere,04/24,0.0843859096,0.1078241851,-0.303197589,-0.4645643809,7
Achanakere,04/24,0.1928802218,-0.1271178191,-0.06642503105,-0.3761896,7
"Yekkalagatta kere,Mahadevepura Kere",04/24,0.2099184897,-0.09886715433,0.01032640027,-0.2539736155,7
Pattaduru Agrahara kere-2,04/24,0.2942730294,-0.134694488,-0.4997501879,-0.6593009949,7
Nallurahallikere,04/24,0.07156892264,0.1365841572,-0.2599211315,-0.4471884731,7
Thubarahalli lake,04/24,0.1854860997,-0.1142750534,0.123603911,-0.1657063868,7
Sheelavantana kere,04/24,0.4349540049,-0.245544735,-0.1843310146,-0.503271432,7
Doddanekundi Kunte,04/24,0.4090628391,-0.2082377856,-0.2350695624,-0.4756429245,7
Chinnappanahalli  kere1,04/24,0.3334046589,-0.1917410225,-0.1198245831,-0.4090477528,7
Doddanekundi kere,04/24,0.2183895445,0.01391186164,-0.4421075559,-0.5836522739,7
Kundalahalli kere,04/24,0.4452253944,-0.3621584014,0.01661056854,-0.3354920393,7
Acchanakere,04/24,0.3678524109,-0.2651218717,-0.04100050764,-0.3882721611,7
Varthur lake,04/24,0.2923446098,-0.05429016999,-0.552018415,-0.6951029905,7
Narasipura Lake-1,04/24,0.1716459062,0.05153650958,-0.3965075649,-0.5541236932,7
Narasipura Lake-2,04/24,0.3433151126,-0.09085137074,-0.6568414201,-0.7908072777,7
Ulsoor Lake,04/24,0.3173359351,-0.2720214435,0.2343607033,-0.06130736689,7
Gunduru Lake,05/24,0.1157331279,0.0646375688,-0.275590402,-0.4292367054,3
Doddebele,05/24,0.2374285578,-0.1066681603,-0.2940800167,-0.4508887131,3
Somapura,05/24,0.1896709345,-0.08152573476,-0.3016537651,-0.4314770875,3
Mailasandra,05/24,0.1896123552,-0.07920357945,-0.2404499064,-0.3835227749,3
Kengeri 1,05/24,0.1810082771,0.03257769567,-0.4638143864,-0.6090726078,3
Kengeri 2,05/24,0.5159030917,-0.2655529487,-0.4407755776,-0.7791400144,3
Chenvinayanahalli,05/24,0.1994283836,-0.1147879995,-0.1691098822,-0.3209998367,3
Annamma kere,05/24,0.2859958835,-0.1326196173,-0.1975967518,-0.4199077432,3
Deevatigeramnahalli kere,05/24,0.1659325078,0.07028470718,-0.3933294097,-0.4875157719,3
Devarakere,05/24,0.3481785941,-0.1536718255,-0.3255214215,-0.5944934204,3
Doraikere,05/24,0.3504850404,-0.1543149771,-0.3151402918,-0.5148605275,3
Goudanakere,05/24,0.1246039584,0.08548412304,-0.3197776603,-0.5039907965,3
Gubbalal kere,05/24,0.1998379839,-0.06574702534,-0.5106957742,-0.6104899812,3
Halagevaderahalli kere-2,05/24,0.1135965283,0.09297814799,-0.3325042274,-0.4963106402,3
Herohalli Thotadakere,05/24,0.1542183028,0.05185542327,-0.3442314319,-0.4542827891,3
Hosakerehalli Kere,05/24,0.2687099218,0.02058141969,-0.5600781091,-0.7220861453,3
Kempambudhi lake,05/24,0.3185759909,-0.1420214087,-0.3507649948,-0.4787722355,3
Laggeri Lake,05/24,0.2324217332,-0.04556344068,-0.5150023783,-0.6361958738,3
Mallathahalli Lake,05/24,0.09783845169,0.1512748721,-0.3740920632,-0.5477595459,3
Moge kere,05/24,0.2491746876,-0.006778657883,-0.4279786177,-0.6032991445,3
Muppatu Kavalu Hosa Kere,05/24,0.1127969576,0.01801278392,-0.1340380522,-0.2608998132,3
Nayandanahalli kere,05/24,0.2442928057,-0.1312085006,-0.05349525947,-0.2290442344,3
Sankey Tank,05/24,0.1233784572,-0.1057817712,0.06676213363,-0.04733913989,3
Subramhanyapura kere,05/24,0.2663313441,-0.1254201573,-0.1238576828,-0.3331884741,3
Ullalu lake-2,05/24,0.136376135,0.1433082257,-0.4277816594,-0.5623506335,3
Valagerehalli kere,05/24,0.06769163463,0.1139384814,-0.2448653897,-0.3777239382,3
Yediyur kere,05/24,0.3248134783,-0.1813428103,-0.1666631799,-0.3790652622,3
Bhimmanakuppe Govt lake,05/24,0.1567722239,0.03622657327,-0.3334353432,-0.4908664606,3
Srigandhakavalu Karabu Katte,05/24,0.08289221283,0.1162976209,-0.2772593877,-0.4087103056,3
Janaradhan kere,05/24,0.2236326112,-0.002417897124,-0.517616547,-0.6415580046,3
Konashetty kere,05/24,0.1229364163,0.04519802592,-0.3261857882,-0.4496597608,3
Nagarabhavi (Un-named Lake on map),05/24,0.07743802563,0.1486868475,-0.3052318629,-0.4547513208,3
Sompura Govt.lake,05/24,0.1746004421,-0.03298519292,-0.3068126376,-0.4297918399,3
Lakshmipura Lake,05/24,0.1959990445,-0.02402590938,-0.1936720697,-0.4690225994,3
Amrutnagar Lake,05/24,0.156265441,-0.06686556695,-0.05952628932,-0.2103863043,3
Hoysalanagara Lake,05/24,0.1489217024,0.04718487498,-0.2916049272,-0.4636918656,3
Basavanagar Lake,05/24,0.1006467211,0.09289737443,-0.2866095877,-0.4228757042,3
Ajjegowdana katte,05/24,0.212813811,-0.04560565336,-0.3069879757,-0.4460399779,3
Kodigehalli kere,05/24,0.1952916909,-0.02940700061,-0.2709231652,-0.3805756174,3
Kommaghatta Govt. Lake,05/24,0.4061133154,-0.2438044372,-0.2169247449,-0.4638864109,3
Manganahalli Lake,05/24,0.209133081,-0.2881301013,0.2131789947,-0.121435387,3
Bhattarahalli kere,05/24,0.1382561093,-0.1661645259,0.2437834004,-0.1235204937,3
Thirumenahalli lake,05/24,0.2106049224,0.007124377899,-0.3672360102,-0.5780679439,3
Avalahali kere,05/24,0.4327328033,-0.2262729932,-0.4393132045,-0.6339325285,3
Begur Lake,05/24,0.210639548,-0.05239899018,-0.2519031477,-0.3651164208,3
meenakshi lake,05/24,0.2574503326,-0.1108979803,-0.1157186261,-0.2939022317,3
Kannuru kere,05/24,0.2626734815,-0.1470636362,0.1699010805,-0.2601606435,3
Kannuru kere,05/24,0.2626734815,-0.1470636362,0.1699010805,-0.2601606435,3
Doddagubbi kere,05/24,0.111417488,0.03341136199,-0.1054768757,-0.2890743125,3
Suggata kere,05/24,0.1944215639,0.02432036383,-0.2778311305,-0.5111404274,3
Yelahanka Lake,05/24,0.1965426531,-0.1396957166,0.191461321,0.05426653859,3
Dodda Bommasandra Lake,05/24,0.3408670458,-0.1546202178,-0.1280858253,-0.4251774026,3
Singapura lake,05/24,0.09557324996,0.1805480946,-0.3900577303,-0.5826844471,3
Chellaghatta kere,05/24,0.243520167,-0.08375735705,-0.5164013462,-0.6183284717,3
Bellandur Amanikere,05/24,0.1807987961,0.02397340005,-0.3756008106,-0.5328419237,3
Abbigere Kere,05/24,0.1141998709,0.1469558549,-0.3883327434,-0.5681080175,3
Kammagondanahalli lake,05/24,0.113283192,0.141409947,-0.4160044145,-0.5772703414,3
Mallasandra Lake-2,05/24,0.2670272128,-0.04585076599,-0.5746319366,-0.692628947,3
Chikkabanavara kere,05/24,0.1587335319,0.03697402533,-0.398482777,-0.5476999697,3
Mallasandra Gudde lake,05/24,0.1659581976,0.1286735743,-0.5430856572,-0.6705321833,3
Bagalagunte Govt.Lake,05/24,0.1140344901,0.1326643941,-0.4001212638,-0.5288676189,3
Lalbagh kere,05/24,0.2800274839,-0.1794116013,-0.05383351643,-0.3082183978,3
Chikkabellanduru kere,05/24,0.1679929925,-0.03055047639,-0.2094961426,-0.3263282036,3
Carmelarm,05/24,0.05285580529,0.1305935886,-0.2294324306,-0.387244624,3
Gunjuruplaya kere,05/24,0.08859984521,0.124146559,-0.3273714995,-0.4622289183,3
Govt. Dinnekere,05/24,0.07975205963,0.09211201814,-0.2499305156,-0.4124486381,3
Panattur Govt.kere,05/24,0.1230570162,-0.07182265324,0.03126582912,-0.1299083852,3
Gramadakere,05/24,0.08772180479,0.1579461321,-0.3440238203,-0.489600713,3
Ambalipura Kelagina kere,05/24,0.2228243136,-0.07514232277,-0.402376897,-0.4960594918,3
Melinakere,05/24,0.1680652824,0.04838090737,-0.4350608362,-0.5477593028,3
Sowl kere,05/24,0.2721753712,-0.08330012653,-0.4826957937,-0.6313208362,3
Bhoganahalli kere,05/24,0.1336468969,-0.03006696353,-0.1064025472,-0.1660003577,3
Devarabisanahalli kere,05/24,0.1058411459,-0.1109974242,0.02197069662,-0.1315304054,3
Doddakanneli Gramadakere,05/24,0.2473869403,-0.1259622394,-0.0454388013,-0.2841186604,3
Lakedew Appartment lake,05/24,0.3216166871,-0.2267049537,0.03145974867,-0.3906586252,3
Kaikondanahalli kere,05/24,0.3082117958,-0.1397980291,-0.188278378,-0.4145949826,3
Kasavanahalli kere,05/24,0.09806494599,-0.1239306687,0.1446283925,-0.002683998355,3
Mestripalya lake,05/24,0.1531188129,0.1061220221,-0.4547558187,-0.5860605909,3
Tavarekere lake,05/24,0.2090582455,0.06352183724,-0.5058176011,-0.6165591001,3
Byrasandra Kere,05/24,0.1528871037,0.04557504227,-0.3470686906,-0.5355777711,3
J P Park Kere,05/24,0.2126734308,0.04684155977,-0.4934753612,-0.6250102561,3
Agara kere,05/24,0.2676388664,-0.1218749362,-0.1283630494,-0.2886339852,3
Ibbalur Govt. Lake,05/24,0.1391611719,-0.05392099024,-0.1075726833,-0.2556272246,3
sarraki kere,05/24,0.09189172073,-0.1170803799,0.09141724104,-0.02453199143,3
Puttenahalli Kere,05/24,0.1931052712,-0.1037530415,-0.1366291033,-0.2528778513,3
Madivala Kere,05/24,0.2967472031,-0.09920312052,-0.2358032808,-0.3179934193,3
Somasundrapalya lake,05/24,0.2137201871,-0.1391419507,0.1123696446,-0.3059210307,3
singasandra,05/24,0.1657385741,-0.03370193303,-0.2291392661,-0.341250376,3
Kodagi Singasandra kere,05/24,0.1156663226,0.04789361016,-0.318413933,-0.4448772532,3
doddakodlu,05/24,0.3003336175,-0.1883267865,-0.04653711109,-0.2712018579,3
Karabu Kere/Konappana agrahara lake,05/24,0.1763113894,-0.05199194943,-0.1711560016,-0.2654910932,3
Parapana Agahara Lake,05/24,0.1658569692,-0.08660503121,-0.06495399395,-0.2459926055,3
Kudlu Chikere,05/24,0.1551324453,0.06351746895,-0.3611362844,-0.470768183,3
Kelaginakere,05/24,0.1146485849,-0.01539382143,-0.1375560937,-0.2800272448,3
Melinakere,05/24,0.2353346621,-0.1011100335,-0.2824547856,-0.4136444389,3
Basavanapura Kere,05/24,0.1311567544,0.005232517059,-0.295623443,-0.3995918422,3
Swarna Kunte Gudde Lake,05/24,0.07325817255,0.03423917073,-0.208460755,-0.3155903437,3
Chikkabegur kere,05/24,0.2660793163,-0.1004690328,-0.6117580787,-0.7022375146,3
Elenahalli Lake,05/24,0.1070728739,0.008331715013,-0.1996875259,-0.2979672089,3
Kalena Agrahara Govt. Lake,05/24,0.1708748336,-0.07146538913,-0.07062952582,-0.2381361922,3
Infrastructure Corridor,05/24,0.23806935,-0.08405782125,-0.2553266565,-0.3922990622,3
Beratena Agrahara Lake,05/24,0.06560208809,0.1024390255,-0.2374579395,-0.3888615031,3
Mylasandra Dodda Agrahara kere,05/24,0.1939239717,-0.05777914634,-0.2248493111,-0.309807932,3
Arekere Govt. lake,05/24,0.285749504,-0.118041066,-0.2226773225,-0.3677653182,3
Hulimavu Kere,05/24,0.1721634733,-0.007921949985,-0.4114335955,-0.5269058741,3
Akashaya nagar Kere,05/24,0.1486649442,-0.01940786217,-0.348567381,-0.4450973954,3
Gottigere Kere,05/24,0.3391747692,-0.1906989239,-0.4285074346,-0.5457372999,3
Kothanaru Kere,05/24,0.1212936495,-0.06251382605,-0.05221183114,-0.1946188399,3
RBI layout kere,05/24,0.1756626434,-0.03355864344,-0.2693787201,-0.3879331433,3
Chunchanaghatta Kere,05/24,0.1351107721,0.01983739409,-0.3096281845,-0.4404407204,3
Alahalli Kere,05/24,0.1951788735,-0.1176328376,-0.0449152783,-0.2339475488,3
Kembathahali kere,05/24,0.0849342797,0.05311945573,-0.2362268942,-0.3810698243,3
Doddakallasandra  kere,05/24,0.1074850973,0.05316829256,-0.3281243779,-0.4639870574,3
Konanakunte  kere,05/24,0.1257191295,0.03930747099,-0.3710038296,-0.4709167376,3
Thalagattapura lake,05/24,0.1297297655,0.04667143893,-0.330828793,-0.449407427,3
Vajarahalli Govt.Katte,05/24,0.09254411491,0.03791352712,-0.2739452289,-0.3509746179,3
Harohalli kere,05/24,0.1701800339,0.02046720467,-0.2903837789,-0.4543000798,3
Puttenahalli Lake,05/24,0.2487119084,0.01074033911,-0.4168892114,-0.6198636338,3
Chellakere kere,05/24,0.3379916822,-0.06348248394,-0.4707485199,-0.7150039679,3
Horamavu Agara,05/24,0.406021445,-0.225664618,0.04600568652,-0.4488135454,3
Horamavu kere,05/24,0.1222705267,0.05162547888,-0.1921692198,-0.4349683421,3
Kalkere Kere,05/24,0.5012860455,-0.2436183525,-0.4555824269,-0.6302060689,3
Nagareshvara Nagenahalli Kere,05/24,0.2101250409,-0.04754915243,-0.01849522765,-0.2789046382,3
Rampura Kere,05/24,0.1016981931,0.1787214464,-0.389773464,-0.5681508532,3
Atturu kere,05/24,0.2976226872,-0.07704503619,-0.4329926814,-0.6094736576,3
Veerasagara kere,05/24,0.4033279499,-0.2567666481,-0.0420278145,-0.3485261706,3
Dodda bettahalli,05/24,0.03136586957,0.02032864871,-0.06442450381,-0.3364890072,3
Dasarahalli kere,05/24,0.1450839659,0.01945747332,-0.2245295446,-0.3469516737,3
Doddabidarakallu lake,05/24,0.08118177465,0.1715430009,-0.3708203761,-0.540564445,3
Allasandra Lake,05/24,0.2143958729,-0.1348718829,0.165863973,-0.1414761288,3
Andhrahalli Lake,05/24,0.1380008624,0.105068786,-0.3420030612,-0.4733959039,3
Handrahalli kere,05/24,0.1584874729,0.140989701,-0.501401896,-0.6157541004,3
Narasappanahalli kere,05/24,0.3221841968,-0.1286583129,-0.6506615259,-0.754029339,3
Valagere,05/24,0.06012724647,0.115863985,-0.2300812098,-0.3558473425,3
Shivapura New tank,05/24,0.08696892041,0.1431957944,-0.3236291551,-0.4580108533,3
Agrahara Lake,05/24,0.3341715494,-0.1762248587,-0.06717594438,-0.3081350787,3
Chokkanahalli lake,05/24,0.1958532027,0.002211098179,-0.1835530908,-0.3350081216,3
Jakkuru lake,05/24,0.4254149485,-0.1890107812,-0.1931807952,-0.3851323,3
palanahalli,05/24,0.2812627376,-0.07867753664,-0.3545188719,-0.5081125938,3
Kattigenahalli lake,05/24,0.5311326071,-0.2762337085,-0.2084747358,-0.5291503367,3
Kogilu kere,05/24,0.3189219773,-0.08487794062,-0.239377469,-0.4483531372,3
Venkateshapura lake,05/24,0.162055583,0.0337326413,-0.166868287,-0.3819718875,3
Bellihalli kere,05/24,0.2578723112,0.01933073529,-0.4515204159,-0.5968173079,3
B. Channasandra lake,05/24,0.2358158571,-0.1344589271,-0.1134020562,-0.4211050259,3
